transaction_id|date|product_code|qty
2868|2018-03-08|122|1.0
2869|2018-03-09|122|1.0
2870|2018-03-10|122|1.0
2871|2018-03-11|122|1.0
2872|2018-03-12|122|1.0
2873|2018-03-22|122|1.0
2874|2018-04-12|122|1.0
2875|2018-04-26|122|1.0
2876|2018-06-06|122|1.0
2877|2018-06-07|122|2.0
2878|2018-06-21|122|1.0
2879|2018-07-05|122|1.0
2880|2018-10-01|122|1.0
2881|2018-10-02|122|1.0
2882|2018-10-18|122|1.0
2883|2018-11-19|122|1.0
2884|2018-11-20|122|1.0
2885|2018-11-28|122|1.0
2886|2018-11-29|122|1.0
2887|2018-11-30|122|1.0
2888|2018-12-01|122|1.0
2889|2018-12-02|122|1.0
2890|2018-12-05|122|1.0
2891|2018-12-06|122|1.0
2892|2018-12-10|122|1.0
2893|2018-12-13|122|1.0
2894|2019-01-02|122|1.0
2895|2019-01-03|122|1.0
2896|2019-01-09|122|1.0
2897|2019-01-10|122|1.0
2898|2019-01-16|122|1.0
2899|2019-02-07|122|1.0
2900|2019-02-13|122|1.0
2901|2019-02-14|122|1.0
2902|2019-02-20|122|1.0
2903|2019-02-21|122|1.0
2904|2019-04-10|122|1.0
2905|2019-04-11|122|1.0
2906|2018-01-15|122|1.0
2907|2018-01-16|122|1.0
2908|2018-01-17|122|1.0
2909|2018-01-18|122|1.0
2910|2018-12-26|122|1.0
2911|2016-02-09|131|1.0
2912|2016-06-09|131|1.0
2913|2016-06-10|131|1.0
2914|2016-06-11|131|1.0
2915|2016-06-12|131|1.0
2916|2016-06-13|131|1.0
2917|2016-06-23|131|1.0
2918|2016-08-04|131|1.0
2919|2016-08-05|131|1.0
2920|2016-08-06|131|1.0
2921|2016-08-07|131|1.0
2922|2016-08-08|131|1.0
2923|2016-10-03|131|1.0
2924|2016-10-04|131|1.0
2925|2016-11-03|131|1.0
2926|2016-12-07|131|1.0
2927|2016-12-08|131|1.0
2928|2016-12-09|131|1.0
2929|2016-12-10|131|1.0
2930|2016-12-11|131|1.0
2931|2016-12-12|131|1.0
2932|2016-12-13|131|1.0
2933|2016-12-14|131|1.0
2934|2016-12-15|131|1.0
2935|2016-12-16|131|1.0
2936|2016-12-17|131|1.0
2937|2016-12-18|131|1.0
2938|2016-12-19|131|1.0
2939|2017-01-02|131|1.0
2940|2017-01-03|131|1.0
2941|2017-01-04|131|1.0
2942|2017-01-05|131|1.0
2943|2017-01-06|131|1.0
2944|2017-01-07|131|1.0
2945|2017-01-08|131|1.0
2946|2017-01-09|131|1.0
2947|2017-06-16|131|1.0
2948|2017-06-17|131|1.0
2949|2017-06-18|131|1.0
2950|2017-06-19|131|1.0
2951|2017-06-20|131|1.0
2952|2018-09-11|131|1.0
2953|2018-09-12|131|1.0
2954|2018-09-13|131|1.0
2955|2018-09-14|131|1.0
2956|2018-09-15|131|1.0
2957|2018-09-16|131|1.0
2958|2018-09-17|131|1.0
2959|2018-09-18|131|1.0
2960|2018-09-19|131|1.0
2961|2018-09-20|131|1.0
2962|2018-09-21|131|1.0
2963|2018-09-22|131|1.0
2964|2018-09-23|131|1.0
2965|2018-09-24|131|1.0
2966|2018-09-25|131|1.0
2967|2018-09-26|131|1.0
2968|2018-09-27|131|1.0
2969|2018-09-28|131|1.0
2970|2018-09-29|131|1.0
2971|2018-09-30|131|1.0
2972|2018-10-01|131|1.0
2973|2018-10-02|131|1.0
2974|2018-10-03|131|1.0
2975|2018-10-04|131|2.0
2976|2018-10-05|131|1.0
2977|2018-10-06|131|1.0
2978|2018-10-07|131|1.0
2979|2018-10-08|131|1.0
2980|2018-10-09|131|1.0
2981|2018-10-10|131|1.0
2982|2018-10-11|131|1.0
2983|2018-10-12|131|1.0
2984|2018-10-13|131|1.0
2985|2018-10-14|131|1.0
2986|2018-10-15|131|1.0
2987|2018-10-16|131|1.0
2988|2018-10-17|131|1.0
2989|2018-10-18|131|1.0
2990|2018-10-19|131|1.0
2991|2018-10-20|131|1.0
2992|2018-10-21|131|1.0
2993|2018-10-22|131|1.0
2994|2018-10-23|131|1.0
2995|2018-10-24|131|1.0
2996|2018-10-25|131|1.0
2997|2018-10-26|131|1.0
2998|2018-10-27|131|1.0
2999|2018-10-28|131|1.0
3000|2018-10-29|131|1.0
3001|2018-10-30|131|1.0
3002|2018-10-31|131|1.0
3003|2018-11-01|131|1.0
3004|2018-11-02|131|1.0
3005|2018-11-03|131|1.0
3006|2018-11-04|131|1.0
3007|2018-11-05|131|1.0
3008|2018-11-06|131|1.0
3009|2018-11-07|131|1.0
3010|2018-11-08|131|1.0
3011|2018-11-09|131|1.0
3012|2018-11-10|131|1.0
3013|2018-11-11|131|1.0
3014|2018-11-12|131|1.0
3015|2018-11-13|131|1.0
3016|2018-11-14|131|1.0
3017|2018-11-15|131|1.0
3018|2018-11-16|131|1.0
3019|2018-11-17|131|1.0
3020|2018-11-18|131|1.0
3021|2018-11-19|131|1.0
3022|2018-11-20|131|1.0
3023|2018-11-21|131|1.0
3024|2018-11-22|131|1.0
3025|2018-11-23|131|1.0
3026|2018-11-24|131|1.0
3027|2018-11-25|131|1.0
3028|2018-11-26|131|1.0
3029|2018-11-27|131|1.0
3030|2018-11-28|131|1.0
3031|2018-11-29|131|1.0
3032|2018-11-30|131|1.0
3033|2018-12-01|131|1.0
3034|2018-12-02|131|1.0
3035|2018-12-03|131|1.0
3036|2018-12-04|131|1.0
3037|2018-12-05|131|1.0
3038|2018-12-06|131|1.0
3039|2018-12-07|131|1.0
3040|2018-12-08|131|1.0
3041|2018-12-09|131|1.0
3042|2018-12-10|131|1.0
3043|2018-12-11|131|1.0
3044|2018-12-12|131|1.0
3045|2018-12-13|131|1.0
3046|2018-12-14|131|1.0
3047|2018-12-15|131|1.0
3048|2018-12-16|131|1.0
3049|2018-12-17|131|1.0
3050|2018-12-18|131|1.0
3051|2018-12-19|131|1.0
3052|2018-12-20|131|1.0
3053|2018-12-21|131|1.0
3054|2018-12-22|131|1.0
3055|2018-12-23|131|1.0
3056|2018-12-24|131|1.0
3057|2018-12-25|131|1.0
3058|2018-12-26|131|1.0
3059|2018-12-27|131|1.0
3060|2018-12-28|131|1.0
3061|2018-12-29|131|1.0
3062|2018-12-30|131|1.0
3063|2018-12-31|131|1.0
3064|2019-01-01|131|1.0
3065|2019-01-02|131|1.0
3066|2019-01-03|131|1.0
3067|2019-01-04|131|1.0
3068|2019-01-05|131|1.0
3069|2019-01-06|131|1.0
3070|2019-01-07|131|1.0
3071|2019-01-08|131|1.0
3072|2019-01-09|131|1.0
3073|2019-01-10|131|1.0
3074|2019-01-11|131|1.0
3075|2019-01-12|131|1.0
3076|2019-01-13|131|1.0
3077|2018-06-04|131|1.0
3078|2018-06-05|131|1.0
3079|2018-06-06|131|1.0
3080|2018-06-07|131|1.0
3081|2018-06-08|131|1.0
3082|2018-06-09|131|1.0
3083|2018-06-10|131|1.0
3084|2018-06-11|131|2.0
3085|2018-06-12|131|2.0
3086|2018-06-13|131|1.0
3087|2018-09-13|131|1.0
3088|2018-09-14|131|1.0
3089|2018-09-15|131|1.0
3090|2018-09-16|131|1.0
3091|2018-09-17|131|1.0
3092|2018-09-18|131|1.0
3093|2018-09-19|131|1.0
3094|2018-09-20|131|1.0
3095|2018-09-21|131|1.0
3096|2018-09-22|131|1.0
3097|2018-09-23|131|1.0
3098|2018-09-24|131|1.0
3099|2018-09-25|131|1.0
3100|2018-09-26|131|1.0
3101|2018-09-27|131|1.0
3102|2018-09-28|131|1.0
3103|2018-09-29|131|1.0
3104|2018-09-30|131|1.0
3105|2018-10-01|131|1.0
3106|2018-10-02|131|1.0
3107|2018-10-03|131|1.0
3108|2018-10-04|131|1.0
3109|2018-10-05|131|1.0
3110|2018-10-06|131|1.0
3111|2018-10-07|131|1.0
3112|2018-10-08|131|1.0
3113|2018-10-09|131|1.0
3114|2018-10-10|131|1.0
3115|2018-10-11|131|1.0
3116|2018-10-12|131|1.0
3117|2018-10-13|131|1.0
3118|2018-10-14|131|1.0
3119|2018-10-15|131|1.0
3120|2018-10-16|131|1.0
3121|2018-10-17|131|1.0
3122|2018-10-18|131|1.0
3123|2018-10-19|131|1.0
3124|2018-10-20|131|1.0
3125|2018-10-21|131|1.0
3126|2018-10-22|131|1.0
3127|2018-10-23|131|1.0
3128|2018-10-24|131|1.0
3129|2018-10-25|131|1.0
3130|2018-10-26|131|1.0
3131|2018-10-27|131|1.0
3132|2018-10-28|131|1.0
3133|2018-10-29|131|1.0
3134|2018-10-30|131|1.0
3135|2018-10-31|131|1.0
3136|2018-11-01|131|1.0
3137|2018-11-02|131|1.0
3138|2018-11-03|131|1.0
3139|2018-11-04|131|1.0
3140|2018-11-05|131|1.0
3141|2018-11-06|131|1.0
3142|2018-11-07|131|1.0
3143|2018-11-08|131|1.0
3144|2018-11-09|131|1.0
3145|2018-11-10|131|1.0
3146|2018-11-11|131|1.0
3147|2018-11-12|131|1.0
3148|2018-11-13|131|1.0
3149|2018-11-14|131|1.0
3150|2018-11-15|131|1.0
3151|2018-11-16|131|1.0
3152|2018-11-17|131|1.0
3153|2018-11-18|131|1.0
3154|2018-11-19|131|1.0
3155|2018-11-20|131|1.0
3156|2018-11-21|131|1.0
3157|2018-11-22|131|1.0
3158|2018-11-23|131|1.0
3159|2018-11-24|131|1.0
3160|2018-11-25|131|1.0
3161|2018-11-26|131|1.0
3162|2018-11-27|131|1.0
3163|2018-11-28|131|1.0
3164|2018-11-29|131|1.0
3165|2018-11-30|131|1.0
3166|2018-12-01|131|1.0
3167|2018-12-02|131|1.0
3168|2018-12-03|131|1.0
3169|2018-12-04|131|1.0
3170|2018-12-05|131|1.0
3171|2018-12-06|131|1.0
3172|2018-12-07|131|1.0
3173|2018-12-08|131|1.0
3174|2018-12-09|131|1.0
3175|2018-12-10|131|1.0
3176|2018-12-11|131|1.0
3177|2018-12-12|131|1.0
3178|2018-12-13|131|1.0
3179|2018-12-17|131|1.0
3180|2018-12-18|131|1.0
3181|2018-12-19|131|1.0
3182|2018-12-20|131|1.0
3183|2018-12-21|131|1.0
3184|2018-12-22|131|1.0
3185|2018-12-23|131|1.0
3186|2018-12-24|131|1.0
3187|2018-12-25|131|1.0
3188|2018-12-26|131|1.0
3189|2018-12-27|131|1.0
3190|2018-12-28|131|1.0
3191|2018-12-29|131|1.0
3192|2018-12-30|131|1.0
3193|2018-12-31|131|1.0
3194|2019-01-01|131|1.0
3195|2019-01-02|131|1.0
3196|2019-01-03|131|1.0
3197|2019-01-22|131|1.0
3198|2019-01-23|131|1.0
3199|2019-01-24|131|1.0
3200|2016-02-12|141|1.0
3201|2016-02-13|141|1.0
3202|2016-02-14|141|1.0
3203|2016-03-12|141|1.0
3204|2016-03-13|141|1.0
3205|2016-03-19|141|1.0
3206|2016-03-20|141|1.0
3207|2016-03-29|141|1.0
3208|2016-04-06|141|1.0
3209|2016-04-07|141|1.0
3210|2016-07-18|141|1.0
3211|2016-07-19|141|1.0
3212|2016-07-20|141|1.0
3213|2016-07-21|141|1.0
3214|2016-07-22|141|1.0
3215|2016-07-23|141|1.0
3216|2016-07-24|141|1.0
3217|2016-07-25|141|1.0
3218|2016-07-26|141|1.0
3219|2016-07-27|141|1.0
3220|2016-07-28|141|1.0
3221|2016-07-29|141|1.0
3222|2016-07-30|141|1.0
3223|2016-07-31|141|1.0
3224|2016-08-01|141|1.0
3225|2016-08-19|141|1.0
3226|2016-08-20|141|1.0
3227|2016-08-21|141|1.0
3228|2016-09-05|141|1.0
3229|2016-09-06|141|1.0
3230|2016-09-15|141|1.0
3231|2016-09-28|141|1.0
3232|2016-09-29|141|1.0
3233|2016-10-07|141|1.0
3234|2016-10-08|141|1.0
3235|2016-10-09|141|1.0
3236|2016-10-20|141|1.0
3237|2016-10-21|141|1.0
3238|2016-10-22|141|1.0
3239|2016-10-23|141|1.0
3240|2016-10-24|141|1.0
3241|2016-10-25|141|1.0
3242|2016-10-26|141|1.0
3243|2016-10-27|141|1.0
3244|2016-10-28|141|1.0
3245|2016-10-29|141|1.0
3246|2016-10-30|141|1.0
3247|2016-12-19|141|1.0
3248|2017-02-03|141|1.0
3249|2017-02-04|141|1.0
3250|2017-02-05|141|1.0
3251|2017-02-06|141|1.0
3252|2017-02-07|141|1.0
3253|2017-02-21|141|1.0
3254|2017-02-22|141|1.0
3255|2017-02-23|141|1.0
3256|2017-03-13|141|1.0
3257|2017-03-14|141|1.0
3258|2017-04-10|141|1.0
3259|2017-04-11|141|1.0
3260|2017-04-12|141|1.0
3261|2017-04-13|141|1.0
3262|2017-04-14|141|1.0
3263|2017-04-15|141|1.0
3264|2017-04-16|141|1.0
3265|2017-04-17|141|1.0
3266|2017-04-18|141|1.0
3267|2017-04-26|141|1.0
3268|2017-04-27|141|1.0
3269|2017-06-02|141|1.0
3270|2017-06-03|141|1.0
3271|2017-06-04|141|1.0
3272|2017-06-05|141|1.0
3273|2017-06-06|141|1.0
3274|2017-06-07|141|1.0
3275|2017-06-08|141|1.0
3276|2017-06-14|141|1.0
3277|2017-06-21|141|1.0
3278|2017-06-22|141|1.0
3279|2017-08-07|141|1.0
3280|2017-08-08|141|1.0
3281|2017-08-09|141|1.0
3282|2017-08-16|141|1.0
3283|2017-08-17|141|1.0
3284|2017-08-18|141|1.0
3285|2017-08-19|141|1.0
3286|2017-08-20|141|1.0
3287|2017-08-21|141|1.0
3288|2017-08-22|141|1.0
3289|2017-10-19|141|1.0
3290|2017-10-20|141|1.0
3291|2017-10-21|141|1.0
3292|2017-10-22|141|1.0
3293|2017-10-23|141|1.0
3294|2017-10-24|141|1.0
3295|2017-11-02|141|1.0
3296|2017-11-22|141|1.0
3297|2017-11-23|141|2.0
3298|2017-11-28|141|1.0
3299|2017-12-05|141|1.0
3300|2017-12-11|141|1.0
3301|2017-12-15|141|1.0
3302|2017-12-16|141|1.0
3303|2017-12-17|141|1.0
3304|2018-01-15|141|1.0
3305|2018-01-16|141|1.0
3306|2018-01-17|141|1.0
3307|2018-01-18|141|1.0
3308|2018-01-22|141|1.0
3309|2018-02-05|141|1.0
3310|2018-02-26|141|1.0
3311|2018-02-27|141|1.0
3312|2018-02-28|141|1.0
3313|2018-03-08|141|1.0
3314|2018-04-23|141|1.0
3315|2018-04-24|141|1.0
3316|2018-05-31|141|1.0
3317|2018-06-05|141|1.0
3318|2018-06-06|141|1.0
3319|2018-06-07|141|1.0
3320|2018-06-29|141|1.0
3321|2018-07-25|141|1.0
3322|2018-08-22|141|1.0
3323|2018-08-23|141|1.0
3324|2018-09-05|141|1.0
3325|2018-09-06|141|1.0
3326|2018-09-12|141|1.0
3327|2018-09-13|141|1.0
3328|2018-09-18|141|1.0
3329|2018-09-19|141|1.0
3330|2018-09-25|141|2.0
3331|2018-09-26|141|2.0
3332|2018-09-27|141|1.0
3333|2018-09-28|141|1.0
3334|2018-09-29|141|1.0
3335|2018-09-30|141|1.0
3336|2018-10-12|141|1.0
3337|2018-10-13|141|1.0
3338|2018-10-14|141|1.0
3339|2018-10-16|141|1.0
3340|2018-10-17|141|1.0
3341|2018-10-18|141|1.0
3342|2018-10-22|141|2.0
3343|2018-10-23|141|2.0
3344|2018-10-24|141|2.0
3345|2018-10-25|141|1.0
3346|2018-10-26|141|1.0
3347|2018-10-27|141|1.0
3348|2018-10-28|141|1.0
3349|2018-10-29|141|1.0
3350|2018-10-30|141|1.0
3351|2018-10-31|141|1.0
3352|2018-11-01|141|1.0
3353|2018-11-07|141|1.0
3354|2018-11-08|141|1.0
3355|2018-11-15|141|2.0
3356|2018-11-21|141|1.0
3357|2018-11-22|141|1.0
3358|2018-11-27|141|1.0
3359|2018-12-03|141|1.0
3360|2018-12-19|141|1.0
3361|2018-12-20|141|1.0
3362|2019-01-08|141|1.0
3363|2019-01-09|141|1.0
3364|2019-01-10|141|1.0
3365|2019-01-16|141|1.0
3366|2019-01-17|141|1.0
3367|2019-01-23|141|1.0
3368|2016-01-31|142|1.0
3369|2016-02-01|142|1.0
3370|2016-02-02|142|1.0
3371|2016-02-03|142|1.0
3372|2016-02-04|142|1.0
3373|2016-02-05|142|1.0
3374|2016-02-06|142|1.0
3375|2016-02-07|142|1.0
3376|2016-02-08|142|1.0
3377|2016-02-09|142|1.0
3378|2016-02-10|142|1.0
3379|2016-02-11|142|1.0
3380|2016-02-12|142|1.0
3381|2016-02-13|142|1.0
3382|2016-02-14|142|1.0
3383|2016-02-15|142|1.0
3384|2016-02-16|142|1.0
3385|2016-02-17|142|1.0
3386|2016-07-25|142|1.0
3387|2016-07-26|142|1.0
3388|2016-07-27|142|1.0
3389|2016-09-07|142|1.0
3390|2016-09-08|142|1.0
3391|2016-09-09|142|1.0
3392|2016-09-10|142|1.0
3393|2016-09-11|142|1.0
3394|2016-09-12|142|1.0
3395|2016-10-21|142|1.0
3396|2016-10-22|142|1.0
3397|2016-10-23|142|1.0
3398|2016-10-26|142|1.0
3399|2016-11-23|142|1.0
3400|2016-12-15|142|1.0
3401|2016-12-16|142|1.0
3402|2016-12-17|142|1.0
3403|2016-12-18|142|1.0
3404|2017-08-07|142|1.0
3405|2017-08-08|142|1.0
3406|2017-08-09|142|1.0
3407|2017-09-21|142|1.0
3408|2017-10-09|142|1.0
3409|2017-10-10|142|1.0
3410|2017-12-06|142|1.0
3411|2017-12-18|142|1.0
3412|2017-12-19|142|1.0
3413|2018-02-20|142|1.0
3414|2018-04-27|142|1.0
3415|2018-04-28|142|1.0
3416|2018-04-29|142|1.0
3417|2018-04-30|142|1.0
3418|2018-05-01|142|1.0
3419|2018-05-02|142|1.0
3420|2018-05-15|142|1.0
3421|2018-05-16|142|1.0
3422|2018-05-17|142|1.0
3423|2018-06-19|142|1.0
3424|2018-06-20|142|1.0
3425|2018-06-21|142|1.0
3426|2018-06-22|142|1.0
3427|2018-06-23|142|1.0
3428|2018-06-24|142|1.0
3429|2018-07-05|142|1.0
3430|2018-07-17|142|1.0
3431|2018-07-18|142|1.0
3432|2018-08-29|142|1.0
3433|2018-11-19|142|1.0
3434|2018-11-26|142|1.0
3435|2018-11-27|142|1.0
3436|2018-12-06|142|1.0
3437|2019-01-08|142|1.0
3438|2019-01-09|142|1.0
3439|2019-01-10|142|1.0
3440|2019-01-11|142|1.0
3441|2019-01-12|142|1.0
3442|2019-01-13|142|1.0
3443|2019-01-15|142|1.0
3444|2019-02-04|142|1.0
3445|2019-02-05|142|1.0
3446|2016-03-25|144|1.0
3447|2016-03-26|144|1.0
3448|2016-03-27|144|1.0
3449|2016-03-28|144|1.0
3450|2016-05-04|144|1.0
3451|2016-05-05|144|1.0
3452|2016-05-18|144|1.0
3453|2016-06-03|144|1.0
3454|2016-06-04|144|1.0
3455|2016-06-05|144|1.0
3456|2016-06-06|144|2.0
3457|2016-06-07|144|2.0
3458|2016-06-08|144|1.0
3459|2016-06-09|144|1.0
3460|2016-06-10|144|1.0
3461|2016-06-11|144|1.0
3462|2016-06-12|144|1.0
3463|2016-06-13|144|1.0
3464|2016-06-14|144|1.0
3465|2016-06-15|144|1.0
3466|2016-06-16|144|1.0
3467|2016-07-15|144|1.0
3468|2016-07-16|144|1.0
3469|2016-07-17|144|1.0
3470|2016-07-18|144|1.0
3471|2016-07-19|144|1.0
3472|2016-07-20|144|1.0
3473|2016-07-21|144|1.0
3474|2016-07-26|144|1.0
3475|2016-07-27|144|1.0
3476|2016-07-28|144|1.0
3477|2016-07-29|144|1.0
3478|2016-07-30|144|1.0
3479|2016-07-31|144|1.0
3480|2016-08-01|144|1.0
3481|2016-08-02|144|1.0
3482|2016-08-03|144|1.0
3483|2016-08-04|144|1.0
3484|2016-08-05|144|1.0
3485|2016-08-06|144|1.0
3486|2016-08-07|144|1.0
3487|2016-08-08|144|1.0
3488|2016-08-09|144|1.0
3489|2016-08-10|144|1.0
3490|2016-08-11|144|1.0
3491|2016-08-12|144|1.0
3492|2016-08-13|144|1.0
3493|2016-08-14|144|1.0
3494|2016-08-15|144|1.0
3495|2016-08-16|144|1.0
3496|2016-08-17|144|1.0
3497|2016-08-18|144|1.0
3498|2016-08-19|144|1.0
3499|2016-08-20|144|1.0
3500|2016-08-21|144|1.0
3501|2016-09-20|144|1.0
3502|2017-06-22|144|1.0
3503|2017-07-20|144|1.0
3504|2017-08-17|144|1.0
3505|2017-08-18|144|1.0
3506|2017-10-11|144|1.0
3507|2017-10-12|144|1.0
3508|2017-12-14|144|1.0
3509|2017-12-15|144|1.0
3510|2017-12-16|144|1.0
3511|2017-12-17|144|1.0
3512|2017-12-18|144|1.0
3513|2017-12-19|144|1.0
3514|2017-12-20|144|1.0
3515|2017-12-27|144|1.0
3516|2017-12-28|144|1.0
3517|2017-12-29|144|1.0
3518|2017-12-30|144|1.0
3519|2018-01-04|144|1.0
3520|2018-01-24|144|1.0
3521|2018-01-25|144|1.0
3522|2018-01-26|144|1.0
3523|2018-01-27|144|1.0
3524|2018-01-28|144|1.0
3525|2018-01-29|144|1.0
3526|2018-02-26|144|1.0
3527|2018-03-09|144|1.0
3528|2018-03-10|144|1.0
3529|2018-03-11|144|1.0
3530|2018-03-13|144|1.0
3531|2018-03-15|144|1.0
3532|2018-03-21|144|1.0
3533|2018-03-23|144|1.0
3534|2018-03-24|144|1.0
3535|2018-03-25|144|1.0
3536|2018-03-26|144|1.0
3537|2018-03-31|144|1.0
3538|2018-04-01|144|1.0
3539|2018-04-02|144|1.0
3540|2018-04-19|144|1.0
3541|2018-06-20|144|1.0
3542|2018-06-21|144|1.0
3543|2018-06-22|144|1.0
3544|2018-06-23|144|1.0
3545|2018-06-24|144|1.0
3546|2018-10-02|144|1.0
3547|2018-10-03|144|1.0
3548|2016-01-31|145|1.0
3549|2016-02-17|145|1.0
3550|2016-05-13|145|1.0
3551|2016-11-14|145|1.0
3552|2016-11-15|145|1.0
3553|2017-01-04|145|1.0
3554|2017-01-05|145|1.0
3555|2017-01-06|145|1.0
3556|2017-01-07|145|1.0
3557|2017-01-08|145|1.0
3558|2017-03-23|145|1.0
3559|2017-03-24|145|1.0
3560|2017-04-06|145|1.0
3561|2017-06-20|145|1.0
3562|2017-06-26|145|1.0
3563|2017-06-27|145|1.0
3564|2017-06-28|145|1.0
3565|2017-06-29|145|1.0
3566|2017-06-30|145|1.0
3567|2017-07-01|145|1.0
3568|2017-07-02|145|1.0
3569|2017-07-03|145|1.0
3570|2017-07-04|145|1.0
3571|2017-07-05|145|1.0
3572|2017-08-04|145|1.0
3573|2017-08-05|145|1.0
3574|2017-08-06|145|1.0
3575|2017-08-07|145|1.0
3576|2017-08-08|145|1.0
3577|2017-12-18|145|1.0
3578|2017-12-19|145|1.0
3579|2018-04-11|145|1.0
3580|2018-05-09|145|1.0
3581|2018-05-10|145|1.0
3582|2018-05-23|145|1.0
3583|2018-10-03|142|1.0
3584|2018-10-04|142|1.0
3585|2018-10-05|142|1.0
3586|2018-10-06|142|1.0
3587|2018-10-07|142|1.0
3588|2018-10-08|142|1.0
3589|2018-10-09|142|1.0
3590|2018-10-10|142|1.0
3591|2018-10-11|142|1.0
3592|2018-10-12|142|1.0
3593|2018-10-13|142|1.0
3594|2018-10-14|142|1.0
3595|2018-10-15|142|1.0
3596|2016-06-08|143|1.0
3597|2016-06-09|143|2.0
3598|2016-06-10|143|1.0
3599|2016-06-11|143|1.0
3600|2016-06-12|143|1.0
3601|2016-06-13|143|2.0
3602|2016-06-14|143|1.0
3603|2016-06-30|143|1.0
3604|2016-07-01|143|1.0
3605|2016-07-02|143|1.0
3606|2016-07-03|143|1.0
3607|2016-10-05|143|1.0
3608|2016-11-16|143|1.0
3609|2018-07-11|143|1.0
3610|2018-07-12|143|1.0
3611|2018-07-13|143|1.0
3612|2018-07-14|143|1.0
3613|2018-07-15|143|1.0
3614|2018-07-16|143|1.0
3615|2018-07-17|143|1.0
3616|2018-07-18|143|1.0
3617|2018-07-19|143|1.0
3618|2018-07-23|143|1.0
3619|2018-08-27|143|1.0
3620|2018-08-28|143|1.0
3621|2018-08-29|143|1.0
3622|2018-08-30|143|1.0
3623|2018-08-31|143|1.0
3624|2018-09-01|143|1.0
3625|2018-09-02|143|1.0
3626|2018-09-03|143|1.0
3627|2018-09-04|143|1.0
3628|2018-09-05|143|1.0
3629|2018-09-06|143|1.0
3630|2018-09-07|143|1.0
3631|2018-09-08|143|1.0
3632|2018-09-09|143|1.0
3633|2018-09-10|143|1.0
3634|2018-09-11|143|1.0
3635|2018-09-12|143|1.0
3636|2018-09-13|143|1.0
3637|2018-09-14|143|1.0
3638|2018-09-15|143|1.0
3639|2018-09-16|143|1.0
3640|2018-09-17|143|1.0
3641|2018-09-18|143|1.0
3642|2018-09-19|143|1.0
3643|2018-09-20|143|1.0
3644|2018-09-21|143|1.0
3645|2018-09-22|143|1.0
3646|2018-09-23|143|1.0
3647|2018-09-24|143|1.0
3648|2018-09-25|143|1.0
3649|2018-09-26|143|1.0
3650|2018-09-27|143|1.0
3651|2018-09-28|143|1.0
3652|2018-09-29|143|1.0
3653|2018-09-30|143|1.0
3654|2018-10-01|143|1.0
3655|2018-10-02|143|1.0
3656|2018-10-03|143|1.0
3657|2018-10-04|143|1.0
3658|2018-10-05|143|1.0
3659|2018-10-06|143|1.0
3660|2018-10-07|143|1.0
3661|2018-10-08|143|1.0
3662|2018-10-09|143|1.0
3663|2018-10-10|143|1.0
3664|2018-10-11|143|1.0
3665|2018-10-12|143|1.0
3666|2018-10-13|143|1.0
3667|2018-10-14|143|1.0
3668|2018-10-15|143|1.0
3669|2018-10-16|143|1.0
3670|2018-10-17|143|1.0
3671|2018-10-18|143|1.0
3672|2018-10-19|143|1.0
3673|2018-10-20|143|1.0
3674|2018-10-21|143|1.0
3675|2018-10-22|143|1.0
3676|2018-10-23|143|1.0
3677|2018-10-24|143|1.0
3678|2018-10-25|143|1.0
3679|2018-10-26|143|1.0
3680|2018-10-27|143|1.0
3681|2018-10-28|143|1.0
3682|2018-10-29|143|1.0
3683|2018-10-30|143|1.0
3684|2018-10-31|143|1.0
3685|2018-11-01|143|1.0
3686|2018-11-02|143|1.0
3687|2018-11-03|143|1.0
3688|2018-11-04|143|1.0
3689|2018-11-05|143|1.0
3690|2018-11-06|143|1.0
3691|2018-11-07|143|1.0
3692|2018-11-08|143|1.0
3693|2018-11-09|143|1.0
3694|2018-11-10|143|1.0
3695|2018-11-11|143|1.0
3696|2018-11-12|143|1.0
3697|2018-11-13|143|1.0
3698|2018-11-14|143|1.0
3699|2018-11-15|143|1.0
3700|2018-11-16|143|1.0
3701|2018-11-17|143|1.0
3702|2018-11-18|143|1.0
3703|2018-11-19|143|1.0
3704|2018-11-20|143|1.0
3705|2018-11-21|143|1.0
3706|2018-11-22|143|1.0
3707|2018-11-23|143|1.0
3708|2018-11-24|143|1.0
3709|2018-11-25|143|1.0
3710|2018-11-26|143|1.0
3711|2018-11-27|143|1.0
3712|2018-11-28|143|1.0
3713|2018-11-29|143|1.0
3714|2018-11-30|143|1.0
3715|2018-12-01|143|1.0
3716|2018-12-02|143|1.0
3717|2018-12-03|143|1.0
3718|2018-12-04|143|1.0
3719|2018-12-05|143|1.0
3720|2018-12-06|143|1.0
3721|2018-12-07|143|1.0
3722|2018-12-08|143|1.0
3723|2018-12-09|143|1.0
3724|2018-12-10|143|1.0
3725|2018-12-11|143|1.0
3726|2018-12-12|143|1.0
3727|2018-12-13|143|1.0
3728|2018-12-14|143|1.0
3729|2018-12-15|143|1.0
3730|2018-12-16|143|1.0
3731|2018-12-17|143|1.0
3732|2018-12-18|143|1.0
3733|2018-12-19|143|1.0
3734|2018-12-20|143|1.0
3735|2018-12-21|143|1.0
3736|2018-12-22|143|1.0
3737|2018-12-23|143|1.0
3738|2018-12-24|143|1.0
3739|2018-12-25|143|1.0
3740|2018-12-26|143|1.0
3741|2018-12-27|143|1.0
